"Expedition","Sample name","Program","Ship","Station","Cast number","Latitude (decimals)","Longitude (decimals)","Bottom depth (m)","Sampling date (UTC)","Gear","Sampling depth (m) from/Distance from core bottom (cm)","Sampling depth (m) to /Distance from core bottom (cm) to","Animal group","Sample type","Responsible","Comment","Floe","Location","Ice core type","Ice core number","Distance from core bottom (cm) from","Distance from core bottom (cm) to","Ice thickness (cm)","Snow thickness (cm)","Freeboard (cm)","Total melted volume (ml)","Salinity","Filtered volume (ml)","Dilution factor"
"N-ICE2015","NUT-630","N-ICE","R/V Lance","Main Coring Site",,81.3706,9.0098,1199,13/05/2015 15:30,"Ice corer 14 cm",20,40,"Sea ice","Nutrients","Paul Dodd; Phillip Assmy","Chemistry/Tracer core; NB: distance from core top!","Floe 3",,,54,,,127,,3.5,,,,
"N-ICE2015","NUT-631","N-ICE","R/V Lance","Main Coring Site",,81.3706,9.0098,1199,13/05/2015 15:30,"Ice corer 14 cm",40,60,"Sea ice","Nutrients","Paul Dodd; Phillip Assmy","Chemistry/Tracer core; NB: distance from core top!","Floe 3",,,54,,,127,,3.5,,,,
"N-ICE2015","NUT-632","N-ICE","R/V Lance","Main Coring Site",,81.3706,9.0098,1199,13/05/2015 15:30,"Ice corer 14 cm",60,80,"Sea ice","Nutrients","Paul Dodd; Phillip Assmy","Chemistry/Tracer core; NB: distance from core top!","Floe 3",,,54,,,127,,3.5,,,,
"N-ICE2015","NUT-633","N-ICE","R/V Lance","Main Coring Site",,81.3706,9.0098,1199,13/05/2015 15:30,"Ice corer 14 cm",80,100,"Sea ice","Nutrients","Paul Dodd; Phillip Assmy","Chemistry/Tracer core; NB: distance from core top!","Floe 3",,,54,,,127,,3.5,,,,
"N-ICE2015","NUT-634","N-ICE","R/V Lance","Main Coring Site",,81.3706,9.0098,1199,13/05/2015 15:30,"Ice corer 14 cm",100,127,"Sea ice","Nutrients","Paul Dodd; Phillip Assmy","Chemistry/Tracer core; NB: distance from core top!","Floe 3",,,54,,,127,,3.5,,,,
"N-ICE2015","On-ice CTD-062","N-ICE","R/V Lance","On-ice CTD-062",62,81.4252,9.2989,1235,16/05/2015 12:05,"On-ice CTD",175,,"Water","CTD","Paul Dodd",,"Floe 3",,,,,,,,,,,,
"N-ICE2015","OXI-714","N-ICE","R/V Lance","On-ice CTD-062",62,81.4252,9.2989,1235,16/05/2015 12:05,"On-ice CTD",175,,"Water","δ18 Oxygen","Paul Dodd",,"Floe 3",,,,,,,,,,,,
"N-ICE2015","OXI-715","N-ICE","R/V Lance","On-ice CTD-062",62,81.4252,9.2989,1235,16/05/2015 12:05,"On-ice CTD",50,,"Water","δ18 Oxygen","Paul Dodd",,"Floe 3",,,,,,,,,,,,
"N-ICE2015","OXI-716","N-ICE","R/V Lance","On-ice CTD-062",62,81.4252,9.2989,1235,16/05/2015 12:05,"On-ice CTD",25,,"Water","δ18 Oxygen","Paul Dodd",,"Floe 3",,,,,,,,,,,,
"N-ICE2015","OXI-717","N-ICE","R/V Lance","On-ice CTD-062",62,81.4252,9.2989,1235,16/05/2015 12:05,"On-ice CTD",15,,"Water","δ18 Oxygen","Paul Dodd",,"Floe 3",,,,,,,,,,,,
"N-ICE2015","OXI-718","N-ICE","R/V Lance","On-ice CTD-062",62,81.4252,9.2989,1235,16/05/2015 12:05,"On-ice CTD",5,,"Water","δ18 Oxygen","Paul Dodd",,"Floe 3",,,,,,,,,,,,
"N-ICE2015","OXI-719","N-ICE","R/V Lance","On-ice CTD-062",62,81.4252,9.2989,1235,16/05/2015 12:05,"On-ice CTD",2,,"Water","δ18 Oxygen","Paul Dodd",,"Floe 3",,,,,,,,,,,,
"N-ICE2015","PHT-153","N-ICE","R/V Lance","On-ice CTD-062",62,81.4252,9.2989,1235,16/05/2015 12:05,"On-ice CTD",5,,"Phytoplankton","Phytoplankton taxonomy","Philipp Assmy",,"Floe 3",,,,,,,,,,,,
"N-ICE2015","PHT-154","N-ICE","R/V Lance","On-ice CTD-062",62,81.4252,9.2989,1235,16/05/2015 12:05,"On-ice CTD",2,,"Phytoplankton","Phytoplankton taxonomy","Philipp Assmy",,"Floe 3",,,,,,,,,,,,
"N-ICE2015","PHT-155","N-ICE","R/V Lance","Ship CTD-035",35,81.2819,9.6665,1473,18/05/2015 07:11,"Ship CTD",23,,"Phytoplankton","Phytoplankton taxonomy","Philipp Assmy",,"Floe 3",,,,,,,,,,,,
"N-ICE2015","PHT-156","N-ICE","R/V Lance","Ship CTD-035",35,81.2819,9.6665,1473,18/05/2015 07:11,"Ship CTD",15,,"Phytoplankton","Phytoplankton taxonomy","Philipp Assmy",,"Floe 3",,,,,,,,,,,,
"N-ICE2015","PHT-157","N-ICE","R/V Lance","Ship CTD-035",35,81.2819,9.6665,1473,18/05/2015 07:11,"Ship CTD",5,,"Phytoplankton","Phytoplankton taxonomy","Philipp Assmy",,"Floe 3",,,,,,,,,,,,
"N-ICE2015","PHT-158","N-ICE","R/V Lance","Dive tent incubation hole thin ice",,81.3920,8.8075,1127,15/05/2015 11:00,"Sediment trap",1,,"Phytoplankton","Phytoplankton taxonomy","Philipp Assmy","Under-ice trap retrieval on 18.05.2015 at 14:00","Floe 3",,,,,,,,,,,,
"N-ICE2015","SAL-629","N-ICE","R/V Lance","Main Coring Site",,81.3706,9.0098,1199,13/05/2015 15:30,"Ice corer 14 cm",0,20,"Sea ice","Salinity","Paul Dodd","Chemistry/Tracer core; NB: distance from core top!","Floe 3",,,54,,,127,,3.5,,,,
"N-ICE2015","SAL-630","N-ICE","R/V Lance","Main Coring Site",,81.3706,9.0098,1199,13/05/2015 15:30,"Ice corer 14 cm",20,40,"Sea ice","Salinity","Paul Dodd","Chemistry/Tracer core; NB: distance from core top!","Floe 3",,,54,,,127,,3.5,,,,
"N-ICE2015","SAL-631","N-ICE","R/V Lance","Main Coring Site",,81.3706,9.0098,1199,13/05/2015 15:30,"Ice corer 14 cm",40,60,"Sea ice","Salinity","Paul Dodd","Chemistry/Tracer core; NB: distance from core top!","Floe 3",,,54,,,127,,3.5,,,,
"N-ICE2015","SAL-632","N-ICE","R/V Lance","Main Coring Site",,81.3706,9.0098,1199,13/05/2015 15:30,"Ice corer 14 cm",60,80,"Sea ice","Salinity","Paul Dodd","Chemistry/Tracer core; NB: distance from core top!","Floe 3",,,54,,,127,,3.5,,,,
"N-ICE2015","SAL-633","N-ICE","R/V Lance","Main Coring Site",,81.3706,9.0098,1199,13/05/2015 15:30,"Ice corer 14 cm",80,100,"Sea ice","Salinity","Paul Dodd","Chemistry/Tracer core; NB: distance from core top!","Floe 3",,,54,,,127,,3.5,,,,
"N-ICE2015","SAL-634","N-ICE","R/V Lance","Main Coring Site",,81.3706,9.0098,1199,13/05/2015 15:30,"Ice corer 14 cm",100,127,"Sea ice","Salinity","Paul Dodd","Chemistry/Tracer core; NB: distance from core top!","Floe 3",,,54,,,127,,3.5,,,,
"N-ICE2015","CHL-471","N-ICE","R/V Lance","Refrozen lead transect 2",,81.4259,9.3381,"1776.3",16/05/2015 13:00,"Ice corer 9 cm",0,26,"Sea ice","Pigments","Philipp Assmy","Two cores pooled (27,5 and 24,5 cm)","Floe 3",,,"Site2",,,26,6.1,0.75,2760,6.7,250,
"N-ICE2015","CHL-472","N-ICE","R/V Lance","Refrozen lead transect 3",,81.4259,9.3381,"1776.3",16/05/2015 13:00,"Ice corer 9 cm",0,27,"Sea ice","Pigments","Philipp Assmy","Two cores pooled (27 and 26 cm)","Floe 3",,,"Site3",,,26.5,4.5,0.25,2775,7,250,
"N-ICE2015","CHL-473","N-ICE","R/V Lance","Refrozen lead transect 4",,81.4259,9.3381,"1776.3",16/05/2015 13:00,"Ice corer 9 cm",0,26,"Sea ice","Pigments","Philipp Assmy","Two cores pooled (26 and 25,5 cm)","Floe 3",,,"Site4",,,25.75,4.5,0,2720,7.1,250,
"N-ICE2015","CHL-474","N-ICE","R/V Lance","Refrozen lead transect 5",,81.4259,9.3381,"1776.3",16/05/2015 13:00,"Ice corer 9 cm",0,25,"Sea ice","Pigments","Philipp Assmy","Two cores pooled (25 and 25 cm)","Floe 3",,,"Site5",,,25,5.5,0,2670,7.1,250,
"N-ICE2015","CHL-475","N-ICE","R/V Lance","Ship CTD-035",35,81.2819,9.6665,1473,18/05/2015 07:11,"Ship CTD",100,,"Water","Pigments","Philipp Assmy",,"Floe 3",,,,,,,,,,,1000,
"N-ICE2015","CHL-476","N-ICE","R/V Lance","Ship CTD-035",35,81.2819,9.6665,1473,18/05/2015 07:11,"Ship CTD",50,,"Water","Pigments","Philipp Assmy",,"Floe 3",,,,,,,,,,,1000,
"N-ICE2015","POC-299","N-ICE","R/V Lance","Ship CTD-035",35,81.2819,9.6665,1473,18/05/2015 07:11,"Ship CTD",50,,"Water","POC/PON","Philipp Assmy",,"Floe 3",,,,,,,,,,,1000,
"N-ICE2015","CDO-365","N-ICE","R/V Lance","Refrozen lead transect 2",,81.4259,9.3381,"1776.3",16/05/2015 13:00,"Ice corer 9 cm",0,26,"Sea ice","CDOM","Mats Granskog","Two cores pooled (27,5 and 24,5 cm)","Floe 3",,,"Site2",,,26,6.1,0.75,2760,6.7,,
"N-ICE2015","CDO-366","N-ICE","R/V Lance","Refrozen lead transect 3",,81.4259,9.3381,"1776.3",16/05/2015 13:00,"Ice corer 9 cm",0,27,"Sea ice","CDOM","Mats Granskog","Two cores pooled (27 and 26 cm)","Floe 3",,,"Site3",,,26.5,4.5,0.25,2775,7,,
"N-ICE2015","CDO-367","N-ICE","R/V Lance","Refrozen lead transect 4",,81.4259,9.3381,"1776.3",16/05/2015 13:00,"Ice corer 9 cm",0,26,"Sea ice","CDOM","Mats Granskog","Two cores pooled (26 and 25,5 cm)","Floe 3",,,"Site4",,,25.75,4.5,0,2720,7.1,,
"N-ICE2015","CDO-368","N-ICE","R/V Lance","Refrozen lead transect 5",,81.4259,9.3381,"1776.3",16/05/2015 13:00,"Ice corer 9 cm",0,25,"Sea ice","CDOM","Mats Granskog","Two cores pooled (25 and 25 cm)","Floe 3",,,"Site5",,,25,5.5,0,2670,7.1,,
"N-ICE2015","CDO-369","N-ICE","R/V Lance","Ship CTD-036",36,81.3706,9.0098,1473,18/05/2015 08:08,"Ship CTD",100,,"Water","CDOM","Mats Granskog",,"Floe 3",,,,,,,,,,,,
"N-ICE2015","CHL-477","N-ICE","R/V Lance","Ship CTD-035",35,81.2819,9.6665,1473,18/05/2015 07:11,"Ship CTD",23,,"Water","Pigments","Philipp Assmy",,"Floe 3",,,,,,,,,,,1000,
"N-ICE2015","CHL-478","N-ICE","R/V Lance","Ship CTD-035",35,81.2819,9.6665,1473,18/05/2015 07:11,"Ship CTD",15,,"Water","Pigments","Philipp Assmy",,"Floe 3",,,,,,,,,,,1000,
"N-ICE2015","CHL-479","N-ICE","R/V Lance","Ship CTD-035",35,81.2819,9.6665,1473,18/05/2015 07:11,"Ship CTD",5,,"Water","Pigments","Philipp Assmy",,"Floe 3",,,,,,,,,,,1000,
"N-ICE2015","CHL-480","N-ICE","R/V Lance","Dive tent incubation hole thin ice",,81.3988,8.8826,1153,15/05/2015 11:00,"Sediment trap",1,,"Water","Pigments","Philipp Assmy","Under-ice trap retrieval on 18.05.2015 at 14:00","Floe 3",,,,,,,,,3480,,1000,
"N-ICE2015","CHL-481","N-ICE","R/V Lance","Dive tent incubation hole thin ice",,81.3920,8.8075,1127,15/05/2015 11:00,"Sediment trap",1,,"Water","Pigments","Philipp Assmy","Under-ice trap retrieval on 18.05.2015 at 14:00","Floe 3",,,,,,,,,3580,,1000,
"N-ICE2015","FLE-100","N-ICE","R/V Lance","Refrozen lead transect 1",,81.4259,9.3381,"1776.3",16/05/2015 13:00,"Ice corer 9 cm",0,22,"Sea ice","Fluorescence exitation spectra","Philipp Assmy","WRONG FILTER USED; Two cores pooled (22,5 and 21,7 cm)","Floe 3",,,"Site1",,,22.1,4.5,0,2355,7.5,250,
"N-ICE2015","FLE-101","N-ICE","R/V Lance","Refrozen lead transect 2",,81.4259,9.3381,"1776.3",16/05/2015 13:00,"Ice corer 9 cm",0,26,"Sea ice","Fluorescence exitation spectra","Philipp Assmy","WRONG FILTER USED; Two cores pooled (27,5 and 24,5 cm)","Floe 3",,,"Site2",,,26,6.1,0.75,2760,6.7,250,
"N-ICE2015","FLE-102","N-ICE","R/V Lance","Refrozen lead transect 3",,81.4259,9.3381,"1776.3",16/05/2015 13:00,"Ice corer 9 cm",0,27,"Sea ice","Fluorescence exitation spectra","Philipp Assmy","WRONG FILTER USED; Two cores pooled (27 and 26 cm)","Floe 3",,,"Site3",,,26.5,4.5,0.25,2775,7,250,
"N-ICE2015","FLE-103","N-ICE","R/V Lance","Refrozen lead transect 4",,81.4259,9.3381,"1776.3",16/05/2015 13:00,"Ice corer 9 cm",0,26,"Sea ice","Fluorescence exitation spectra","Philipp Assmy","WRONG FILTER USED; Two cores pooled (26 and 25,5 cm)","Floe 3",,,"Site4",,,25.75,4.5,0,2720,7.1,250,
"N-ICE2015","FLE-104","N-ICE","R/V Lance","Refrozen lead transect 5",,81.4259,9.3381,"1776.3",16/05/2015 13:00,"Ice corer 9 cm",0,25,"Sea ice","Fluorescence exitation spectra","Philipp Assmy","WRONG FILTER USED; Two cores pooled (25 and 25 cm)","Floe 3",,,"Site5",,,25,5.5,0,2670,7.1,250,
"N-ICE2015","HPL-236","N-ICE","R/V Lance","Refrozen lead transect 1",,81.4259,9.3381,"1776.3",16/05/2015 13:00,"Ice corer 9 cm",0,22,"Sea ice","HPLC pigments","Philipp Assmy","Two cores pooled (22,5 and 21,7 cm)","Floe 3",,,"Site1",,,22.1,4.5,0,2355,7.5,250,
"N-ICE2015","HPL-237","N-ICE","R/V Lance","Refrozen lead transect 2",,81.4259,9.3381,"1776.3",16/05/2015 13:00,"Ice corer 9 cm",0,26,"Sea ice","HPLC pigments","Philipp Assmy","Two cores pooled (27,5 and 24,5 cm)","Floe 3",,,"Site2",,,26,6.1,0.75,2760,6.7,250,
"N-ICE2015","HPL-238","N-ICE","R/V Lance","Refrozen lead transect 3",,81.4259,9.3381,"1776.3",16/05/2015 13:00,"Ice corer 9 cm",0,27,"Sea ice","HPLC pigments","Philipp Assmy","Two cores pooled (27 and 26 cm)","Floe 3",,,"Site3",,,26.5,4.5,0.25,2775,7,250,
"N-ICE2015","HPL-239","N-ICE","R/V Lance","Refrozen lead transect 4",,81.4259,9.3381,"1776.3",16/05/2015 13:00,"Ice corer 9 cm",0,26,"Sea ice","HPLC pigments","Philipp Assmy","Two cores pooled (26 and 25,5 cm)","Floe 3",,,"Site4",,,25.75,4.5,0,2720,7.1,250,
"N-ICE2015","HPL-240","N-ICE","R/V Lance","Refrozen lead transect 5",,81.4259,9.3381,"1776.3",16/05/2015 13:00,"Ice corer 9 cm",0,25,"Sea ice","HPLC pigments","Philipp Assmy","Two cores pooled (25 and 25 cm)","Floe 3",,,"Site5",,,25,5.5,0,2670,7.1,250,
"N-ICE2015","IAT-161","N-ICE","R/V Lance","Refrozen lead transect 1",,81.4259,9.3381,"1776.3",16/05/2015 13:00,"Ice corer 9 cm",0,22,"Ice algae","Ice algae taxonomy","Philipp Assmy","Two cores pooled (22,5 and 21,7 cm)","Floe 3",,,"Site1",,,22.1,4.5,0,2355,7.5,,
"N-ICE2015","IAT-162","N-ICE","R/V Lance","Refrozen lead transect 2",,81.4259,9.3381,"1776.3",16/05/2015 13:00,"Ice corer 9 cm",0,26,"Ice algae","Ice algae taxonomy","Philipp Assmy","Two cores pooled (27,5 and 24,5 cm)","Floe 3",,,"Site2",,,26,6.1,0.75,2760,6.7,,
"N-ICE2015","IAT-163","N-ICE","R/V Lance","Refrozen lead transect 3",,81.4259,9.3381,"1776.3",16/05/2015 13:00,"Ice corer 9 cm",0,27,"Ice algae","Ice algae taxonomy","Philipp Assmy","Two cores pooled (27 and 26 cm)","Floe 3",,,"Site3",,,26.5,4.5,0.25,2775,7,,
"N-ICE2015","IAT-164","N-ICE","R/V Lance","Refrozen lead transect 4",,81.4259,9.3381,"1776.3",16/05/2015 13:00,"Ice corer 9 cm",0,26,"Ice algae","Ice algae taxonomy","Philipp Assmy","Two cores pooled (26 and 25,5 cm)","Floe 3",,,"Site4",,,25.75,4.5,0,2720,7.1,,
"N-ICE2015","IAT-165","N-ICE","R/V Lance","Refrozen lead transect 5",,81.4259,9.3381,"1776.3",16/05/2015 13:00,"Ice corer 9 cm",0,25,"Ice algae","Ice algae taxonomy","Philipp Assmy","Two cores pooled (25 and 25 cm)","Floe 3",,,"Site5",,,25,5.5,0,2670,7.1,,
"N-ICE2015","MAA-100","N-ICE","R/V Lance","Refrozen lead transect 1",,81.4259,9.3381,"1776.3",16/05/2015 13:00,"Ice corer 9 cm",0,22,"Sea ice","Mycosporin-like aminoacids","Philipp Assmy","Two cores pooled (22,5 and 21,7 cm)","Floe 3",,,"Site1",,,22.1,4.5,0,2355,7.5,250,
"N-ICE2015","MAA-101","N-ICE","R/V Lance","Refrozen lead transect 2",,81.4259,9.3381,"1776.3",16/05/2015 13:00,"Ice corer 9 cm",0,26,"Sea ice","Mycosporin-like aminoacids","Philipp Assmy","Two cores pooled (27,5 and 24,5 cm)","Floe 3",,,"Site2",,,26,6.1,0.75,2760,6.7,250,
"N-ICE2015","MAA-102","N-ICE","R/V Lance","Refrozen lead transect 3",,81.4259,9.3381,"1776.3",16/05/2015 13:00,"Ice corer 9 cm",0,27,"Sea ice","Mycosporin-like aminoacids","Philipp Assmy","Two cores pooled (27 and 26 cm)","Floe 3",,,"Site3",,,26.5,4.5,0.25,2775,7,250,
"N-ICE2015","MAA-103","N-ICE","R/V Lance","Refrozen lead transect 4",,81.4259,9.3381,"1776.3",16/05/2015 13:00,"Ice corer 9 cm",0,26,"Sea ice","Mycosporin-like aminoacids","Philipp Assmy","Two cores pooled (26 and 25,5 cm)","Floe 3",,,"Site4",,,25.75,4.5,0,2720,7.1,250,
"N-ICE2015","MAA-104","N-ICE","R/V Lance","Refrozen lead transect 5",,81.4259,9.3381,"1776.3",16/05/2015 13:00,"Ice corer 9 cm",0,25,"Sea ice","Mycosporin-like aminoacids","Philipp Assmy","Two cores pooled (25 and 25 cm)","Floe 3",,,"Site5",,,25,5.5,0,2670,7.1,250,
"N-ICE2015","PAB-272","N-ICE","R/V Lance","Refrozen lead transect 1",,81.4259,9.3381,"1776.3",16/05/2015 13:00,"Ice corer 9 cm",0,22,"Sea ice","Particulate absorption","Mats Granskog","Two cores pooled (22,5 and 21,7 cm)","Floe 3",,,"Site1",,,22.1,4.5,0,2355,7.5,250,
"N-ICE2015","PAB-273","N-ICE","R/V Lance","Refrozen lead transect 2",,81.4259,9.3381,"1776.3",16/05/2015 13:00,"Ice corer 9 cm",0,26,"Sea ice","Particulate absorption","Mats Granskog","Two cores pooled (27,5 and 24,5 cm)","Floe 3",,,"Site2",,,26,6.1,0.75,2760,6.7,250,
"N-ICE2015","PAB-274","N-ICE","R/V Lance","Refrozen lead transect 3",,81.4259,9.3381,"1776.3",16/05/2015 13:00,"Ice corer 9 cm",0,27,"Sea ice","Particulate absorption","Mats Granskog","Two cores pooled (27 and 26 cm)","Floe 3",,,"Site3",,,26.5,4.5,0.25,2775,7,250,
"N-ICE2015","PAB-275","N-ICE","R/V Lance","Refrozen lead transect 4",,81.4259,9.3381,"1776.3",16/05/2015 13:00,"Ice corer 9 cm",0,26,"Sea ice","Particulate absorption","Mats Granskog","Two cores pooled (26 and 25,5 cm)","Floe 3",,,"Site4",,,25.75,4.5,0,2720,7.1,250,
"N-ICE2015","PAB-276","N-ICE","R/V Lance","Refrozen lead transect 5",,81.4259,9.3381,"1776.3",16/05/2015 13:00,"Ice corer 9 cm",0,25,"Sea ice","Particulate absorption","Mats Granskog","Two cores pooled (25 and 25 cm)","Floe 3",,,"Site5",,,25,5.5,0,2670,7.1,250,
"N-ICE2015","POC-300","N-ICE","R/V Lance","Ship CTD-035",35,81.2819,9.6665,1473,18/05/2015 07:11,"Ship CTD",23,,"Water","POC/PON","Philipp Assmy",,"Floe 3",,,,,,,,,,,1000,
"N-ICE2015","POC-301","N-ICE","R/V Lance","Ship CTD-035",35,81.2819,9.6665,1473,18/05/2015 07:11,"Ship CTD",15,,"Water","POC/PON","Philipp Assmy",,"Floe 3",,,,,,,,,,,1000,
"N-ICE2015","POC-302","N-ICE","R/V Lance","Ship CTD-035",35,81.2819,9.6665,1473,18/05/2015 07:11,"Ship CTD",5,,"Water","POC/PON","Philipp Assmy",,"Floe 3",,,,,,,,,,,1000,
"N-ICE2015","POC-303","N-ICE","R/V Lance","NO-STATION",35,81.6649,9.6665,1473,18/05/2015 07:11,"Ship CTD",0,,"MilliQ","POC/PON","Philipp Assmy","MilliQ","Floe 3",,,,,,,,,,,1000,
"N-ICE2015","POC-304","N-ICE","R/V Lance","Dive tent incubation hole thin ice",,81.3920,8.8075,1127,15/05/2015 11:00,"Sediment trap",1,,"Water","POC/PON","Philipp Assmy","Under-ice trap retrieval on 18.05.2015 at 14:00","Floe 3",,,,,,,,,3480,,1000,
"N-ICE2015","ZOT-047","N-ICE","R/V Lance","Multinet-05",,80.6033,12.5183,1043,13/04/2015 08:00,"Multinet 200 μm",50,0,"Zooplankton","Zooplankton taxonomy","Anette Wold","Across shelf transect",,,,,,,,,,,,,
"N-ICE2015","ZOT-049","N-ICE","R/V Lance","Multinet-06",,82.6350,8.7783,1438,25/04/2015 16:00,"Multinet 200 μm",1300,600,"Zooplankton","Zooplankton taxonomy","Anette Wold",,"Floe 3",,,,,,,,,,,,
"N-ICE2015","ZOT-050","N-ICE","R/V Lance","Multinet-06",,82.6350,8.7783,1438,25/04/2015 16:00,"Multinet 200 μm",600,200,"Zooplankton","Zooplankton taxonomy","Anette Wold",,"Floe 3",,,,,,,,,,,,
"N-ICE2015","ZOT-051","N-ICE","R/V Lance","Multinet-06",,82.6350,8.7783,1438,25/04/2015 16:00,"Multinet 200 μm",200,100,"Zooplankton","Zooplankton taxonomy","Anette Wold",,"Floe 3",,,,,,,,,,,,
"N-ICE2015","ZOT-052","N-ICE","R/V Lance","Multinet-06",,82.6350,8.7783,1438,25/04/2015 16:00,"Multinet 200 μm",100,50,"Zooplankton","Zooplankton taxonomy","Anette Wold",,"Floe 3",,,,,,,,,,,,
"N-ICE2015","ZOT-053","N-ICE","R/V Lance","Multinet-06",,82.6350,8.7783,1438,25/04/2015 16:00,"Multinet 200 μm",50,20,"Zooplankton","Zooplankton taxonomy","Anette Wold",,"Floe 3",,,,,,,,,,,,
"N-ICE2015","BSI-156","N-ICE","R/V Lance","Dive tent incubation hole thin ice",,81.3920,8.8075,1127,15/05/2015 11:00,"Sediment trap",1,,"Water","Biogenic silica","Philipp Assmy","Under-ice trap retrieval on 18.05.2015 at 14:00","Floe 3",,,,,,,,,3580,,1000,
"N-ICE2015","DOC-273","N-ICE","R/V Lance","NO-STATION",,81.3870,8.8033,1122,14/05/2015 12:32,"Ice corer 14 cm",0.00,,"MilliQ","DOC/TDN","Philipp Assmy","MilliQ","Floe 3",,,,,,,,,,,,
"N-ICE2015","DOC-274","N-ICE","R/V Lance","Ship CTD-035",35,81.2819,9.6665,1473,18/05/2015 07:11,"Ship CTD",100,,"Water","DOC/TDN","Philipp Assmy",,"Floe 3",,,,,,,,,,,,
"N-ICE2015","PAB-277","N-ICE","R/V Lance","Ship CTD-035",35,81.2819,9.6665,1473,18/05/2015 07:11,"Ship CTD",100,,"Water","Particulate absorption","Mats Granskog",,"Floe 3",,,,,,,,,,,1000,
"N-ICE2015","POC-305","N-ICE","R/V Lance","Dive tent incubation hole thin ice",,81.3920,8.8075,1127,15/05/2015 11:00,"Sediment trap",1,,"Water","POC/PON","Philipp Assmy","Under-ice trap retrieval on 18.05.2015 at 14:00","Floe 3",,,,,,,,,3580,,1000,
"N-ICE2015","BSI-157","N-ICE","R/V Lance","Dive tent incubation hole thin ice",,81.3920,8.8075,1127,15/05/2015 11:00,"Sediment trap",1,,"Water","Biogenic silica","Philipp Assmy","Under-ice trap retrieval on 18.05.2015 at 14:00","Floe 3",,,,,,,,,3560,,1000,
"N-ICE2015","BSI-158","N-ICE","R/V Lance","Dive tent incubation hole thin ice",,81.3920,8.8075,1127,15/05/2015 11:00,"Sediment trap",100,,"Water","Biogenic silica","Philipp Assmy","Mooring retrieval on 18.05.2015 at 10:30","Floe 3",,,,,,,,,3360,,1000,
"N-ICE2015","BSI-159","N-ICE","R/V Lance","Dive tent incubation hole thin ice",,81.3920,8.8075,1127,15/05/2015 11:00,"Sediment trap",50,,"Water","Biogenic silica","Philipp Assmy","Mooring retrieval on 18.05.2015 at 10:30","Floe 3",,,,,,,,,3420,,1000,
"N-ICE2015","BSI-160","N-ICE","R/V Lance","Dive tent incubation hole thin ice",,81.3920,8.8075,1127,15/05/2015 11:00,"Sediment trap",25,,"Water","Biogenic silica","Philipp Assmy","Mooring retrieval on 18.05.2015 at 10:30","Floe 3",,,,,,,,,3370,,1000,
"N-ICE2015","BSI-161","N-ICE","R/V Lance","Dive tent incubation hole thin ice",,81.3920,8.8075,1127,15/05/2015 11:00,"Sediment trap",5,,"Water","Biogenic silica","Philipp Assmy","Mooring retrieval on 18.05.2015 at 10:30","Floe 3",,,,,,,,,3150,,1000,
"N-ICE2015","CHL-482","N-ICE","R/V Lance","Dive tent incubation hole thin ice",,81.3920,8.8075,1127,15/05/2015 11:00,"Sediment trap",1,,"Water","Pigments","Philipp Assmy","Under-ice trap retrieval on 18.05.2015 at 14:00","Floe 3",,,,,,,,,3560,,1000,
"N-ICE2015","CHL-483","N-ICE","R/V Lance","Dive tent incubation hole thin ice",,81.3920,8.8075,1127,15/05/2015 11:00,"Sediment trap",100,,"Water","Pigments","Philipp Assmy","Mooring retrieval on 18.05.2015 at 10:30","Floe 3",,,,,,,,,3360,,1000,
"N-ICE2015","CHL-484","N-ICE","R/V Lance","Dive tent incubation hole thin ice",,81.3920,8.8075,1127,15/05/2015 11:00,"Sediment trap",50,,"Water","Pigments","Philipp Assmy","Mooring retrieval on 18.05.2015 at 10:30","Floe 3",,,,,,,,,3420,,1000,
"N-ICE2015","CHL-485","N-ICE","R/V Lance","Dive tent incubation hole thin ice",,81.3920,8.8075,1127,15/05/2015 11:00,"Sediment trap",25,,"Water","Pigments","Philipp Assmy","Mooring retrieval on 18.05.2015 at 10:30","Floe 3",,,,,,,,,3370,,1000,
"N-ICE2015","CHL-486","N-ICE","R/V Lance","Dive tent incubation hole thin ice",,81.3920,8.8075,1127,15/05/2015 11:00,"Sediment trap",5,,"Water","Pigments","Philipp Assmy","Mooring retrieval on 18.05.2015 at 10:30","Floe 3",,,,,,,,,3150,,1000,
"N-ICE2015","DOC-275","N-ICE","R/V Lance","Ship CTD-035",35,81.2819,9.6665,1473,18/05/2015 07:11,"Ship CTD",50,,"Water","DOC/TDN","Philipp Assmy",,"Floe 3",,,,,,,,,,,,
"N-ICE2015","DOC-276","N-ICE","R/V Lance","Ship CTD-035",35,81.2819,9.6665,1473,18/05/2015 07:11,"Ship CTD",23,,"Water","DOC/TDN","Philipp Assmy",,"Floe 3",,,,,,,,,,,,
"N-ICE2015","DOC-277","N-ICE","R/V Lance","Ship CTD-035",35,81.2819,9.6665,1473,18/05/2015 07:11,"Ship CTD",15,,"Water","DOC/TDN","Philipp Assmy",,"Floe 3",,,,,,,,,,,,
"N-ICE2015","DOC-278","N-ICE","R/V Lance","Ship CTD-035",35,81.2819,9.6665,1473,18/05/2015 07:11,"Ship CTD",5,,"Water","DOC/TDN","Philipp Assmy",,"Floe 3",,,,,,,,,,,,
