"Expedition","Sample name","Program","Ship","Station","Cast number","Latitude (decimals)","Longitude (decimals)","Bottom depth (m)","Sampling date (UTC)","Gear","Sampling depth (m) from/Distance from core bottom (cm)","Sampling depth (m) to /Distance from core bottom (cm) to","Animal group","Sample type","Responsible","Comment","Floe","Location","Ice core type","Ice core number","Distance from core bottom (cm) from","Distance from core bottom (cm) to","Ice thickness (m)","Snow thickness (cm)","Freeboard (cm)","Total melted volume (ml)","Salinity","Filtered volume (ml)"
"N-ICE15","POC-572","N-ICE","R/V Lance"," Site 2",,80.6292,10.7673,872.6,13/06/2015 12:30,"Ice corer 14 cm",40,60,"Sea ice algae","POC/PON","Philipp Assmy",,"Floe 4",,,"Bio",,,118,28,,5570,5.2,500
"N-ICE15","POC-573","N-ICE","R/V Lance"," Site 2",,80.6292,10.7673,872.6,13/06/2015 12:30,"Ice corer 14 cm",60,80,"Sea ice algae","POC/PON","Philipp Assmy",,"Floe 4",,,"Bio",,,118,28,,4960,6.7,500
"N-ICE15","POC-574","N-ICE","R/V Lance"," Site 2",,80.6292,10.7673,872.6,13/06/2015 12:30,"Ice corer 14 cm",80,100,"Sea ice algae","POC/PON","Philipp Assmy",,"Floe 4",,,"Bio",,,118,28,,5580,4.3,500
"N-ICE15","POC-575","N-ICE","R/V Lance"," Site 2",,80.6292,10.7673,872.6,13/06/2015 12:30,"Ice corer 14 cm",100,118,"Sea ice algae","POC/PON","Philipp Assmy",,"Floe 4",,,"Bio",,,118,28,,3440,5.5,500
"N-ICE15","SAL-891","N-ICE","R/V Lance","On-ice CTD-084",84,81.0975,14.8913,2083.8,09/06/2015 07:04,"On-ice CTD",300,,"Water","Salinity","Paul Dodd",,"Floe 4",,,,,,,,,,,
"N-ICE15","SAL-892","N-ICE","R/V Lance","On-ice CTD-084",84,81.0975,14.8913,2083.8,09/06/2015 07:04,"On-ice CTD",250,,"Water","Salinity","Paul Dodd",,"Floe 4",,,,,,,,,,,
"N-ICE15","SAL-893","N-ICE","R/V Lance","On-ice CTD-084",84,81.0975,14.8913,2083.8,09/06/2015 07:04,"On-ice CTD",200,,"Water","Salinity","Paul Dodd",,"Floe 4",,,,,,,,,,,
"N-ICE15","SAL-894","N-ICE","R/V Lance","On-ice CTD-084",84,81.0975,14.8913,2083.8,09/06/2015 07:04,"On-ice CTD",150,,"Water","Salinity","Paul Dodd",,"Floe 4",,,,,,,,,,,
"N-ICE15","SAL-895","N-ICE","R/V Lance","On-ice CTD-084",84,81.0975,14.8913,2083.8,09/06/2015 07:04,"On-ice CTD",100,,"Water","Salinity","Paul Dodd",,"Floe 4",,,,,,,,,,,
"N-ICE15","SAL-896","N-ICE","R/V Lance","On-ice CTD-085",85,81.0966,14.8914,2081.7,09/06/2015 08:19,"On-ice CTD",75,,"Water","Salinity","Paul Dodd",,"Floe 4",,,,,,,,,,,
"N-ICE15","SAL-897","N-ICE","R/V Lance","On-ice CTD-085",85,81.0966,14.8914,2081.7,09/06/2015 08:19,"On-ice CTD",50,,"Water","Salinity","Paul Dodd",,"Floe 4",,,,,,,,,,,
"N-ICE15","SAL-898","N-ICE","R/V Lance","On-ice CTD-085",85,81.0966,14.8914,2081.7,09/06/2015 08:19,"On-ice CTD",25,,"Water","Salinity","Paul Dodd",,"Floe 4",,,,,,,,,,,
"N-ICE15","SAL-899","N-ICE","R/V Lance","On-ice CTD-085",85,81.0966,14.8914,2081.7,09/06/2015 08:19,"On-ice CTD",15,,"Water","Salinity","Paul Dodd",,"Floe 4",,,,,,,,,,,
"N-ICE15","SAL-900","N-ICE","R/V Lance","On-ice CTD-085",85,81.0966,14.8914,2081.7,09/06/2015 08:19,"On-ice CTD",5,,"Water","Salinity","Paul Dodd",,"Floe 4",,,,,,,,,,,
"N-ICE15","Ship CTD-045","N-ICE","R/V Lance","Ship CTD-045",45,80.7059,13.8377,526,06/06/2015 11:02,"Ship CTD",,,"Water","CTD","Paul Dodd",,"Transect between Floe 3 and Floe 4",,,,,,,,,,,
"N-ICE15","ZOT-134","N-ICE","R/V Lance","Multinet-30",,80.5420,9.7041,908,14/06/2015 10:00,"Multinet 64 μm",800,600,"Zooplankton","Mesozooplankton taxonomy","Anette Wold",,"Floe 4",,,,,,,,,,,
"N-ICE15","ZOT-135","N-ICE","R/V Lance","Multinet-30",,80.5420,9.7041,908,14/06/2015 10:00,"Multinet 64 μm",600,200,"Zooplankton","Mesozooplankton taxonomy","Anette Wold","removed: 6x2cm Aglantha","Floe 4",,,,,,,,,,,
"N-ICE15","ZOT-136","N-ICE","R/V Lance","Multinet-30",,80.5420,9.7041,908,14/06/2015 10:00,"Multinet 64 μm",200,50,"Zooplankton","Mesozooplankton taxonomy","Anette Wold",,"Floe 4",,,,,,,,,,,
"N-ICE15","ZOT-137","N-ICE","R/V Lance","Multinet-30",,80.5420,9.7041,908,14/06/2015 10:00,"Multinet 64 μm",50,20,"Zooplankton","Mesozooplankton taxonomy","Anette Wold",,"Floe 4",,,,,,,,,,,
"N-ICE15","ZOT-138","N-ICE","R/V Lance","Multinet-30",,80.5420,9.7041,908,14/06/2015 10:00,"Multinet 64 μm",20,0,"Zooplankton","Mesozooplankton taxonomy","Anette Wold",,"Floe 4",,,,,,,,,,,
"N-ICE15","ZOT-139","N-ICE","R/V Lance","Multinet-31",,80.5363,9.6332,913,14/06/2015 11:00,"Multinet 64 μm",800,600,"Zooplankton","Zooplankton genetics","Anette Wold",,"Floe 4",,,,,,,,,,,
"N-ICE15","ZOT-140","N-ICE","R/V Lance","Multinet-31",,80.5363,9.6332,913,14/06/2015 11:00,"Multinet 64 μm",600,200,"Zooplankton","Zooplankton genetics","Anette Wold","removed: 6x1.5cm Aglantha","Floe 4",,,,,,,,,,,
"N-ICE15","ZOT-141","N-ICE","R/V Lance","Multinet-31",,80.5363,9.6332,913,14/06/2015 11:00,"Multinet 64 μm",200,50,"Zooplankton","Zooplankton genetics","Anette Wold",,"Floe 4",,,,,,,,,,,
"N-ICE15","ZOT-142","N-ICE","R/V Lance","Multinet-31",,80.5363,9.6332,913,14/06/2015 11:00,"Multinet 64 μm",50,20,"Zooplankton","Zooplankton genetics","Anette Wold",,"Floe 4",,,,,,,,,,,
"N-ICE15","ZOT-143","N-ICE","R/V Lance","Multinet-31",,80.5363,9.6332,913,14/06/2015 11:00,"Multinet 64 μm",20,0,"Zooplankton","Zooplankton genetics","Anette Wold",,"Floe 4",,,,,,,,,,,
"N-ICE15","AMM-536","N-ICE","R/V Lance","Algal vein 1",,80.5315,9.3936,1015.9,14/06/2015 13:40,"NO-GEAR",,,"Infiltration layer","Ammonium","Svein Kristiansen, UiT; Pedro Duarte","Slush sample in syringe","Floe 4",,,"Grab9",,,,,,,,
"N-ICE15","CDO-711","N-ICE","R/V Lance","Algal vein 1",,80.5315,9.3936,1015.9,14/06/2015 13:40,"NO-GEAR",,,"Infiltration layer","CDOM","Mats Granskog","Slush sample in syringe","Floe 4",,,"Grab8",,,,,,,,
"N-ICE15","CDO-712","N-ICE","R/V Lance","Algal vein 1",,80.5315,9.3936,1015.9,14/06/2015 13:40,"Bucket",,,"Infiltration layer","CDOM","Mats Granskog","After 24h exposure to light by snow removal","Floe 4",,,"Grab7",,,,0,,,18.9,
"N-ICE15","CHL-899","N-ICE","R/V Lance","Algal vein 1",,80.5315,9.3936,1015.9,14/06/2015 13:40,"Bucket",,,"Infiltration layer","Pigments","Philipp Assmy","After 24h exposure to light by snow removal","Floe 4",,,"Grab7",,,,0,,,18.9,10
"N-ICE15","CHL-900","N-ICE","R/V Lance","Algal vein 1",,80.5315,9.3936,1015.9,14/06/2015 13:40,"Bucket",,,"Infiltration layer","Pigments","Philipp Assmy","After 24h exposure to light by snow removal","Floe 4",,,"Grab7",,,,0,,,18.9,25
"N-ICE15","CHL-901","N-ICE","R/V Lance","Algal vein 1",,80.5315,9.3936,1015.9,14/06/2015 13:40,"Bucket",,,"Infiltration layer","Pigments","Philipp Assmy","After 24h exposure to light by snow removal","Floe 4",,,"Grab7",,,,0,,,18.9,20
"N-ICE15","FLE-144","N-ICE","R/V Lance","Algal vein 1",,80.5315,9.3936,1015.9,14/06/2015 13:40,"Bucket",,,"Infiltration layer","Fluorescence excitation spectra","Philipp Assmy","After 24h exposure to light by snow removal","Floe 4",,,"Grab7",,,,0,,,18.9,10
"N-ICE15","HPL-451","N-ICE","R/V Lance","Algal vein 1",,80.5315,9.3936,1015.9,14/06/2015 13:40,"Bucket",,,"Infiltration layer","HPLC pigments","Philipp Assmy","After 24h exposure to light by snow removal","Floe 4",,,"Grab7",,,,0,,,18.9,25
"N-ICE15","IAT-333","N-ICE","R/V Lance","Algal vein 1",,80.5315,9.3936,1015.9,14/06/2015 13:40,"Bucket",,,"Sea ice algae","Ice algal taxonomy","Philipp Assmy","Incubation in situ 1","Floe 4",,,"SILICA1",,,,,,,,
"N-ICE15","IAT-334","N-ICE","R/V Lance","Algal vein 1",,80.5315,9.3936,1015.9,14/06/2015 13:40,"Bucket",,,"Sea ice algae","Ice algal taxonomy","Philipp Assmy","Incubation in situ 2","Floe 4",,,"SILICA2",,,,,,,,
"N-ICE15","IAT-335","N-ICE","R/V Lance","Algal vein 1",,80.5315,9.3936,1015.9,14/06/2015 13:40,"Bucket",,,"Sea ice algae","Ice algal taxonomy","Philipp Assmy","Incubation in situ 3","Floe 4",,,"SILICA3",,,,,,,,
"N-ICE15","IAT-336","N-ICE","R/V Lance","Algal vein 1",,80.5315,9.3936,1015.9,14/06/2015 13:40,"Bucket",,,"Sea ice algae","Ice algal taxonomy","Philipp Assmy","Incubation in situ 4","Floe 4",,,"SILICA4",,,,,,,,
"N-ICE15","IAT-337","N-ICE","R/V Lance","Algal vein 1",,80.5315,9.3936,1015.9,14/06/2015 13:40,"Bucket",,,"Sea ice algae","Ice algal taxonomy","Philipp Assmy","Incubation in situ 5","Floe 4",,,"SILICA5",,,,,,,,
"N-ICE15","MAA-252","N-ICE","R/V Lance","Algal vein 1",,80.5315,9.3936,1015.9,14/06/2015 13:40,"Bucket",,,"Infiltration layer","Mycosporine-like aminoacids","Philipp Assmy","After 24h exposure to light by snow removal","Floe 4",,,"Grab7",,,,0,,,18.9,25
"N-ICE15","NUT-903","N-ICE","R/V Lance","On-ice CTD-084",84,81.0975,14.8913,2083.8,09/06/2015 07:04,"On-ice CTD",200,,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 4",,,,,,,,,,,
"N-ICE15","NUT-904","N-ICE","R/V Lance","On-ice CTD-084",84,81.0975,14.8913,2083.8,09/06/2015 07:04,"On-ice CTD",150,,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 4",,,,,,,,,,,
"N-ICE15","NUT-905","N-ICE","R/V Lance","On-ice CTD-084",84,81.0975,14.8913,2083.8,09/06/2015 07:04,"On-ice CTD",100,,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 4",,,,,,,,,,,
"N-ICE15","NUT-906","N-ICE","R/V Lance","On-ice CTD-085",85,81.0966,14.8914,2081.7,09/06/2015 08:19,"On-ice CTD",75,,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 4",,,,,,,,,,,
"N-ICE15","NUT-907","N-ICE","R/V Lance","On-ice CTD-085",85,81.0966,14.8914,2081.7,09/06/2015 08:19,"On-ice CTD",50,,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 4",,,,,,,,,,,
"N-ICE15","NUT-908","N-ICE","R/V Lance","On-ice CTD-085",85,81.0966,14.8914,2081.7,09/06/2015 08:19,"On-ice CTD",25,,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 4",,,,,,,,,,,
"N-ICE15","PAB-487","N-ICE","R/V Lance","Algal vein 1",,80.5315,9.3936,1015.9,14/06/2015 13:40,"Bucket",,,"Infiltration layer","Particulate absorption","Mats Granskog","After 24h exposure to light by snow removal","Floe 4",,,"Grab7",,,,0,,,18.9,25
"N-ICE15","POC-576","N-ICE","R/V Lance","Ship CTD-047",47,80.5346,9.5957,917,14/06/2015 09:46,"Ship CTD",100,,"Phytoplankton","POC/PON","Philipp Assmy",,"Floe 4",,,,,,,,,,,400
"N-ICE15","BSI-260","N-ICE","R/V Lance"," Site 3",,80.5465,8.5733,953.7,15/06/2015 12:00,"Ice corer 14 cm",0,10,"Sea ice algae","Biogenic silica","Philipp Assmy",,"Floe 4",,,,,,90,10,,2590,5.4,200
"N-ICE15","CDO-735","N-ICE","R/V Lance","Algal vein 1",,80.5489,8.5328,947.6,15/06/2015 13:00,"Bucket",,,"Infiltration layer","CDOM","Mats Granskog","After 48h exposure to light by snow removal","Floe 4",,,"Grab11",,,,0,,,22.5,
"N-ICE15","CHL-902","N-ICE","R/V Lance","Algal vein 1",,80.5489,8.5328,947.6,15/06/2015 13:00,"Bucket",,,"Infiltration layer","Pigments","Philipp Assmy","After 48h exposure to light by snow removal","Floe 4",,,"Grab11",,,,0,,,22.5,50
"N-ICE15","CHL-903","N-ICE","R/V Lance","Algal vein 1",,80.5489,8.5328,947.6,15/06/2015 13:00,"Bucket",,,"Infiltration layer","Pigments","Philipp Assmy","After 48h exposure to light by snow removal","Floe 4",,,"Grab11",,,,0,,,22.5,50
"N-ICE15","CHL-904","N-ICE","R/V Lance","Algal vein 1",,80.5489,8.5328,947.6,15/06/2015 13:00,"Bucket",,,"Infiltration layer","Pigments","Philipp Assmy","After 48h exposure to light by snow removal","Floe 4",,,"Grab11",,,,0,,,22.5,50
"N-ICE15","FLE-145","N-ICE","R/V Lance","Algal vein 1",,80.5489,8.5328,947.6,15/06/2015 13:00,"Bucket",,,"Infiltration layer","Fluorescence excitation spectra","Philipp Assmy","After 48h exposure to light by snow removal","Floe 4",,,"Grab11",,,,0,,,22.5,15
"N-ICE15","HPL-452","N-ICE","R/V Lance","Algal vein 1",,80.5489,8.5328,947.6,15/06/2015 13:00,"Bucket",,,"Infiltration layer","HPLC pigments","Philipp Assmy","After 48h exposure to light by snow removal","Floe 4",,,"Grab11",,,,0,,,22.5,75
"N-ICE15","IAT-338","N-ICE","R/V Lance","Algal vein 1",,80.5489,8.5328,947.6,15/06/2015 13:00,"Bucket",,,"Sea ice algae","Ice algal taxonomy","Philipp Assmy","After 48h exposure to light by snow removal","Floe 4",,,"Grab11",,,,0,,,22.5,
"N-ICE15","MAA-253","N-ICE","R/V Lance","Algal vein 1",,80.5489,8.5328,947.6,15/06/2015 13:00,"Bucket",,,"Infiltration layer","Mycosporine-like aminoacids","Philipp Assmy","After 48h exposure to light by snow removal","Floe 4",,,"Grab11",,,,0,,,22.5,50
"N-ICE15","NUT-909","N-ICE","R/V Lance","On-ice CTD-085",85,81.0966,14.8914,2081.7,09/06/2015 08:19,"On-ice CTD",15,,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 4",,,,,,,,,,,
"N-ICE15","PAB-488","N-ICE","R/V Lance","Algal vein 1",,80.5489,8.5328,947.6,15/06/2015 13:00,"Bucket",,,"Infiltration layer","Particulate absorption","Mats Granskog","After 48h exposure to light by snow removal","Floe 4",,,"Grab11",,,,0,,,22.5,50
"N-ICE15","POC-577","N-ICE","R/V Lance","Ship CTD-047",47,80.5346,9.5957,917,14/06/2015 09:46,"Ship CTD",50,,"Phytoplankton","POC/PON","Philipp Assmy",,"Floe 4",,,,,,,,,,,400
"N-ICE15","CHL-905","N-ICE","R/V Lance","Algal vein 2",,80.5400,8.7230,988.4,15/06/2015 09:00,"Bucket",,,"Infiltration layer","Pigments","Philipp Assmy","First algal vein sampled during the triangle transect","Floe 4",,,"Grab12",,,,37,,,17.5,100
"N-ICE15","CHL-906","N-ICE","R/V Lance","Algal vein 3",,80.5390,8.6700,988.4,15/06/2015 09:00,"Bucket",,,"Infiltration layer","Pigments","Philipp Assmy","Secondalgal vein sampled during the triangle transect","Floe 4",,,"Grab13",,,,,,,15.3,100
"N-ICE15","IAT-339","N-ICE","R/V Lance","Algal vein 2",,80.5400,8.7230,988.4,15/06/2015 09:00,"Bucket",,,"Sea ice algae","Ice algal taxonomy","Philipp Assmy","First algal vein sampled during the triangle transect","Floe 4",,,"Grab12",,,,37,,,17.5,
"N-ICE15","IAT-340","N-ICE","R/V Lance","Algal vein 3",,80.5390,8.6700,988.4,15/06/2015 09:00,"Bucket",,,"Sea ice algae","Ice algal taxonomy","Philipp Assmy","Secondalgal vein sampled during the triangle transect","Floe 4",,,"Grab13",,,,,,,15.3,
"N-ICE15","NUT-910","N-ICE","R/V Lance","On-ice CTD-085",85,81.0966,14.8914,2081.7,09/06/2015 08:19,"On-ice CTD",5,,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 4",,,,,,,,,,,
"N-ICE15","NUT-911","N-ICE","R/V Lance","On-ice CTD-085",85,81.0966,14.8914,2081.7,09/06/2015 08:19,"On-ice CTD",1,,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 4",,,,,,,,,,,
"N-ICE15","POC-578","N-ICE","R/V Lance","Ship CTD-047",47,80.5346,9.5957,917,14/06/2015 09:46,"Ship CTD",25,,"Phytoplankton","POC/PON","Philipp Assmy",,"Floe 4",,,,,,,,,,,400
"N-ICE15","POC-579","N-ICE","R/V Lance","Ship CTD-047",47,80.5346,9.5957,917,14/06/2015 09:46,"Ship CTD",15,,"Phytoplankton","POC/PON","Philipp Assmy",,"Floe 4",,,,,,,,,,,200
"N-ICE15","CHL-907","N-ICE","R/V Lance","Melt Pond 0",,80.5400,8.7230,988.4,15/06/2015 09:00,"Bucket",,,"Water","Pigments","Philipp Assmy","Melt Pond sampled during the triangle","Floe 4",,,,,,,,,,,100
"N-ICE15","IAT-341","N-ICE","R/V Lance","Melt Pond 0",,80.5390,8.6700,988.4,15/06/2015 09:00,"Bucket",,,"Sea ice algae","Ice algal taxonomy","Philipp Assmy","Melt Pond sampled during the triangle","Floe 4",,,,,,,,,,,
"N-ICE15","NUT-912","N-ICE","R/V Lance","On-ice CTD-086",86,81.0937,14.8834,2045.3,09/06/2015 10:51,"On-ice CTD",10,,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 4",,,,,,,,,,,
"N-ICE15","POC-580","N-ICE","R/V Lance","Ship CTD-047",47,80.5346,9.5957,917,14/06/2015 09:46,"Ship CTD",5,,"Phytoplankton","POC/PON","Philipp Assmy",,"Floe 4",,,,,,,,,,,300
"N-ICE15","BSI-261","N-ICE","R/V Lance"," Site 3",,80.5465,8.5733,953.7,15/06/2015 12:00,"Ice corer 14 cm",10,20,"Sea ice algae","Biogenic silica","Philipp Assmy",,"Floe 4",,,,,,90,10,,2700,4.9,300
"N-ICE15","BSI-262","N-ICE","R/V Lance"," Site 3",,80.5465,8.5733,953.7,15/06/2015 12:00,"Ice corer 14 cm",20,55,"Sea ice algae","Biogenic silica","Philipp Assmy",,"Floe 4",,,,,,90,10,,4950,4.9,500
"N-ICE15","BSI-263","N-ICE","R/V Lance"," Site 3",,80.5465,8.5733,953.7,15/06/2015 12:00,"Ice corer 14 cm",55,90,"Sea ice algae","Biogenic silica","Philipp Assmy",,"Floe 4",,,,,,90,10,,5100,4.8,500
"N-ICE15","BSI-264","N-ICE","R/V Lance","Blank",,80.5465,8.5733,953.7,15/06/2015 00:00,"NO-GEAR",,,"MilliQ","Biogenic silica","Philipp Assmy",,"Floe 4",,,,,,,,,,,"??"
"N-ICE15","CDO-736","N-ICE","R/V Lance","On-ice CTD-089",89,80.5162,7.8885,829.9,16/06/2015 10:57,"On-ice CTD",5,25,"Water","CDOM","Mats Granskog",,"Floe 4",,,,,,,,,,,
"N-ICE15","CDO-737","N-ICE","R/V Lance","On-ice CTD-089",89,80.5162,7.8885,829.9,16/06/2015 10:57,"On-ice CTD",1,15,"Water","CDOM","Mats Granskog",,"Floe 4",,,,,,,,,,,
"N-ICE15","CDO-738","N-ICE","R/V Lance","On-ice CTD-089",89,80.5162,7.8885,829.9,16/06/2015 10:57,"On-ice CTD",100,5,"Water","CDOM","Mats Granskog",,"Floe 4",,,,,,,,,,,
"N-ICE15","CDO-739","N-ICE","R/V Lance","On-ice CTD-089",89,80.5162,7.8885,829.9,16/06/2015 10:57,"On-ice CTD",50,2,"Water","CDOM","Mats Granskog",,"Floe 4",,,,,,,,,,,
"N-ICE15","CDO-740","N-ICE","R/V Lance","On-ice CTD-089",89,80.5162,7.8885,829.9,16/06/2015 10:57,"On-ice CTD",25,100,"Water","CDOM","Mats Granskog",,"Floe 4",,,,,,,,,,,
"N-ICE15","CDO-741","N-ICE","R/V Lance","On-ice CTD-089",89,80.5162,7.8885,829.9,16/06/2015 10:57,"On-ice CTD",15,50,"Water","CDOM","Mats Granskog",,"Floe 4",,,,,,,,,,,
"N-ICE15","CDO-742","N-ICE","R/V Lance"," Site 3",,80.5465,8.5733,953.7,15/06/2015 12:00,"Ice corer 9 cm",10,20,"Water","CDOM","Mats Granskog",,"Floe 4",,,,,,96,"9 to 14",,,5.2,
"N-ICE15","CDO-743","N-ICE","R/V Lance"," Site 3",,80.5465,8.5733,953.7,15/06/2015 12:00,"Ice corer 9 cm",20,30,"Water","CDOM","Mats Granskog",,"Floe 4",,,,,,96,"9 to 14",,,5.7,
"N-ICE15","CDO-744","N-ICE","R/V Lance"," Site 3",,80.5465,8.5733,953.7,15/06/2015 12:00,"Ice corer 9 cm",30,40,"Water","CDOM","Mats Granskog",,"Floe 4",,,,,,96,"9 to 14",,,5.4,
"N-ICE15","CDO-745","N-ICE","R/V Lance"," Site 3",,80.5465,8.5733,953.7,15/06/2015 12:00,"Ice corer 9 cm",40,50,"Water","CDOM","Mats Granskog",,"Floe 4",,,,,,96,"9 to 14",,,4.9,
"N-ICE15","CHL-908","N-ICE","R/V Lance"," Site 3",,80.5465,8.5733,953.7,15/06/2015 12:00,"Ice corer 14 cm",0,10,"Sea ice algae","Pigments","Philipp Assmy",,"Floe 4",,,,,,90,10,,2590,5.4,200
"N-ICE15","CHL-909","N-ICE","R/V Lance"," Site 3",,80.5465,8.5733,953.7,15/06/2015 12:00,"Ice corer 14 cm",10,20,"Sea ice algae","Pigments","Philipp Assmy",,"Floe 4",,,,,,90,10,,2700,4.9,300
"N-ICE15","CHL-910","N-ICE","R/V Lance"," Site 3",,80.5465,8.5733,953.7,15/06/2015 12:00,"Ice corer 14 cm",20,55,"Sea ice algae","Pigments","Philipp Assmy",,"Floe 4",,,,,,90,10,,4950,4.9,500
"N-ICE15","CHL-911","N-ICE","R/V Lance"," Site 3",,80.5465,8.5733,953.7,15/06/2015 12:00,"Ice corer 14 cm",55,90,"Sea ice algae","Pigments","Philipp Assmy",,"Floe 4",,,,,,90,10,,5100,4.8,500
"N-ICE15","DIC-766","N-ICE","R/V Lance"," Site 3",,80.5465,8.5733,953.7,15/06/2015 12:00,"Ice corer 9 cm",50,96,"Water","DIC/AT","Agnetha Fransson",,"Floe 4",,,,,,96,"9 to 14",,,,
"N-ICE15","DIC-769","N-ICE","R/V Lance","Melt Pond 1",,80.4942,7.9614,833.3,17/06/2015 09:00,"Bucket",,,"Water","DIC/AT","Agnetha Fransson","Alexey MP 1 (fron of ship); 6 cm deep","Floe 4",,,,,,,,,,18,
"N-ICE15","HPL-453","N-ICE","R/V Lance"," Site 3",,80.5465,8.5733,953.7,15/06/2015 12:00,"Ice corer 14 cm",0,10,"Sea ice algae","HPLC pigments","Philipp Assmy",,"Floe 4",,,,,,90,10,,2590,5.4,200
"N-ICE15","HPL-454","N-ICE","R/V Lance"," Site 3",,80.5465,8.5733,953.7,15/06/2015 12:00,"Ice corer 14 cm",10,20,"Sea ice algae","HPLC pigments","Philipp Assmy",,"Floe 4",,,,,,90,10,,2700,4.9,300
"N-ICE15","HPL-455","N-ICE","R/V Lance"," Site 3",,80.5465,8.5733,953.7,15/06/2015 12:00,"Ice corer 14 cm",20,55,"Sea ice algae","HPLC pigments","Philipp Assmy",,"Floe 4",,,,,,90,10,,4950,4.9,500
"N-ICE15","HPL-456","N-ICE","R/V Lance"," Site 3",,80.5465,8.5733,953.7,15/06/2015 12:00,"Ice corer 14 cm",55,90,"Sea ice algae","HPLC pigments","Philipp Assmy",,"Floe 4",,,,,,90,10,,5100,4.8,500
"N-ICE15","IAT-342","N-ICE","R/V Lance"," Site 3",,80.5465,8.5733,953.7,15/06/2015 12:00,"Ice corer 14 cm",0,10,"Sea ice algae","Ice algal taxonomy","Philipp Assmy",,"Floe 4",,,,,,90,10,,2590,5.4,200
"N-ICE15","IAT-343","N-ICE","R/V Lance"," Site 3",,80.5465,8.5733,953.7,15/06/2015 12:00,"Ice corer 14 cm",10,20,"Sea ice algae","Ice algal taxonomy","Philipp Assmy",,"Floe 4",,,,,,90,10,,2700,4.9,300
"N-ICE15","IAT-344","N-ICE","R/V Lance"," Site 3",,80.5465,8.5733,953.7,15/06/2015 12:00,"Ice corer 14 cm",20,55,"Sea ice algae","Ice algal taxonomy","Philipp Assmy",,"Floe 4",,,,,,90,10,,4950,4.9,500
"N-ICE15","IAT-345","N-ICE","R/V Lance"," Site 3",,80.5465,8.5733,953.7,15/06/2015 12:00,"Ice corer 14 cm",55,90,"Sea ice algae","Ice algal taxonomy","Philipp Assmy",,"Floe 4",,,,,,90,10,,5100,4.8,500
"N-ICE15","MAA-254","N-ICE","R/V Lance"," Site 3",,80.5465,8.5733,953.7,15/06/2015 12:00,"Ice corer 14 cm",0,10,"Sea ice algae","Mycosporine-like aminoacids","Philipp Assmy",,"Floe 4",,,,,,90,10,,2590,5.4,200
"N-ICE15","MAA-255","N-ICE","R/V Lance"," Site 3",,80.5465,8.5733,953.7,15/06/2015 12:00,"Ice corer 14 cm",10,20,"Sea ice algae","Mycosporine-like aminoacids","Philipp Assmy",,"Floe 4",,,,,,90,10,,2700,4.9,300
"N-ICE15","MAA-256","N-ICE","R/V Lance"," Site 3",,80.5465,8.5733,953.7,15/06/2015 12:00,"Ice corer 14 cm",20,55,"Sea ice algae","Mycosporine-like aminoacids","Philipp Assmy",,"Floe 4",,,,,,90,10,,4950,4.9,500
"N-ICE15","MAA-257","N-ICE","R/V Lance"," Site 3",,80.5465,8.5733,953.7,15/06/2015 12:00,"Ice corer 14 cm",55,90,"Sea ice algae","Mycosporine-like aminoacids","Philipp Assmy",,"Floe 4",,,,,,90,10,,5100,4.8,500
"N-ICE15","NUT-913","N-ICE","R/V Lance","On-ice CTD-086",86,81.0937,14.8834,2045.3,09/06/2015 10:51,"On-ice CTD",10,,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 4",,,,,,,,,,,
"N-ICE15","NUT-914","N-ICE","R/V Lance","On-ice CTD-086",86,81.0937,14.8834,2045.3,09/06/2015 10:51,"On-ice CTD",10,,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 4",,,,,,,,,,,
"N-ICE15","NUT-915","N-ICE","R/V Lance","On-ice CTD-086",86,81.0937,14.8834,2045.3,09/06/2015 10:51,"On-ice CTD",10,,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 4",,,,,,,,,,,
"N-ICE15","NUT-916","N-ICE","R/V Lance","Algal vein 1",,81.0960,14.8782,1918.4,10/06/2015 10:00,"Bucket",,,"Infiltration layer","Nutrients","Paul Dodd; Philipp Assmy","Slush for PP","Floe 4",,,,,,,,,,18,
"N-ICE15","NUT-917","N-ICE","R/V Lance","ROV hole",,80.9777,13.5420,1855.3,11/06/2015 11:55,"Limnos water sampler",50,,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 4",,,,,,,,,,,
"N-ICE15","NUT-918","N-ICE","R/V Lance","ROV hole",,80.9777,13.5420,1855.3,11/06/2015 11:55,"Limnos water sampler",25,,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 4",,,,,,,,,,,
