"Expedition ","Sample name","Program","Ship","Station","Cast number","Latitude (decimals)","Longitude (decimals)","Bottom depth (m)","Sampling date (UTC)","Gear","Sampling depth (m) from/Distance from core bottom (cm) from","Sampling depth (m) to /Distance from core bottom (cm) to","Animal group","Sample type","Contact person","Comment","Floe","Location","Ice core type","Ice core number","Distance from core bottom (cm) from","Distance from core bottom (cm) to","Ice thickness (cm)","Snow thickness (cm)","Freeboard (cm)","Total melted volume (ml)","Salinity","Filtered volume (ml)"
"N-ICE15","FCM-217","N-ICE","R/V Lance","Ship CTD-011","011",81.7000,19.7167,3000,"20.03.2015 20:30","Ship CTD",5,5,"Bacteria","Flow cytometry","Aud Larsen, UiB; Philipp Assmy",,"Floe 2",,,,,,,,,,,
"N-ICE15","CH4-349","N-ICE","R/V Lance","Ship CTD-012","012",81.7000,19.7167,3000,"20.03.2015 22:00","Ship CTD",2800,2800,"Water","Methane","Agneta Fransson","Only  bottle 1 was closed and it was flushed before all samples were taken","Floe 2",,,,,,,,,,,
"N-ICE15","DIC-373","N-ICE","R/V Lance","Ship CTD-012","012",81.7000,19.7167,3000,"20.03.2015 22:00","Ship CTD",2800,2800,"Water","DIC/AT","Agneta Fransson","Only  bottle 1 was closed and it was flushed before all samples were taken","Floe 2",,,,,,,,,,,
"N-ICE15","PHT-075","N-ICE","R/V Lance","Ship CTD-014",,81.6167,19.2167,3006,"21.03.2015 00:03","Handnet 20 μm",20,0,"Phytoplankton","Phytoplankton taxonomy","Philipp Assmy",,"Floe 2",,,,,,,,,,,
"N-ICE15","SIL-061","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",2800,2800,"Water","Silicate","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","SIL-062","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",2000,2000,"Water","Silicate","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","SIL-063","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",1000,1000,"Water","Silicate","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","SIL-064","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",400,400,"Water","Silicate","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","SIL-065","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",100,100,"Water","Silicate","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","SIL-066","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",75,75,"Water","Silicate","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","SIL-067","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",50,50,"Water","Silicate","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","SIL-068","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",25,25,"Water","Silicate","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","SIL-069","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",15,15,"Water","Silicate","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","SIL-070","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",5,5,"Water","Silicate","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","SIL-071","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",2,2,"Water","Silicate","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","MET-343","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",400,400,"Water","Methane","Agneta Fransson",,"Floe 2",,,,,,,,,,,
"N-ICE15","MET-344","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",1000,1000,"Water","Methane","Agneta Fransson",,"Floe 2",,,,,,,,,,,
"N-ICE15","MET-345","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",75,75,"Water","Methane","Agneta Fransson",,"Floe 2",,,,,,,,,,,
"N-ICE15","MET-346","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",15,15,"Water","Methane","Agneta Fransson",,"Floe 2",,,,,,,,,,,
"N-ICE15","MET-347","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",2,2,"Water","Methane","Agneta Fransson",,"Floe 2",,,,,,,,,,,
"N-ICE15","MET-350","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",2000,2000,"Water","Methane","Agneta Fransson",,"Floe 2",,,,,,,,,,,
"N-ICE15","MET-351","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",5,5,"Water","Methane","Agneta Fransson",,"Floe 2",,,,,,,,,,,
"N-ICE15","MET-352","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",2800,2800,"Water","Methane","Agneta Fransson",,"Floe 2",,,,,,,,,,,
"N-ICE15","MET-353","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",25,25,"Water","Methane","Agneta Fransson",,"Floe 2",,,,,,,,,,,
"N-ICE15","MET-355","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",100,100,"Water","Methane","Agneta Fransson",,"Floe 2",,,,,,,,,,,
"N-ICE15","MET-356","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",50,50,"Water","Methane","Agneta Fransson",,"Floe 2",,,,,,,,,,,
"N-ICE15","BAR-277","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",2000,2000,"Water","Barium","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","BAR-278","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",2,2,"Water","Barium","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","BAR-279","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",25,25,"Water","Barium","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","AMM-141","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",2800,2800,"Water","Ammonium","Svein Kristiansen, UiT; Pedro Duarte",,"Floe 2",,,,,,,,,,,
"N-ICE15","AMM-142","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",2000,2000,"Water","Ammonium","Svein Kristiansen, UiT; Pedro Duarte",,"Floe 2",,,,,,,,,,,
"N-ICE15","AMM-143","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",1000,1000,"Water","Ammonium","Svein Kristiansen, UiT; Pedro Duarte",,"Floe 2",,,,,,,,,,,
"N-ICE15","AMM-144","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",400,400,"Water","Ammonium","Svein Kristiansen, UiT; Pedro Duarte",,"Floe 2",,,,,,,,,,,
"N-ICE15","AMM-145","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",100,100,"Water","Ammonium","Svein Kristiansen, UiT; Pedro Duarte",,"Floe 2",,,,,,,,,,,
"N-ICE15","AMM-146","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",75,75,"Water","Ammonium","Svein Kristiansen, UiT; Pedro Duarte",,"Floe 2",,,,,,,,,,,
"N-ICE15","AMM-147","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",50,50,"Water","Ammonium","Svein Kristiansen, UiT; Pedro Duarte",,"Floe 2",,,,,,,,,,,
"N-ICE15","AMM-148","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",25,25,"Water","Ammonium","Svein Kristiansen, UiT; Pedro Duarte",,"Floe 2",,,,,,,,,,,
"N-ICE15","AMM-149","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",15,15,"Water","Ammonium","Svein Kristiansen, UiT; Pedro Duarte",,"Floe 2",,,,,,,,,,,
"N-ICE15","AMM-150","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",5,5,"Water","Ammonium","Svein Kristiansen, UiT; Pedro Duarte",,"Floe 2",,,,,,,,,,,
"N-ICE15","AMM-151","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",2,2,"Water","Ammonium","Svein Kristiansen, UiT; Pedro Duarte",,"Floe 2",,,,,,,,,,,
"N-ICE15","BAR-280","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",50,50,"Water","Barium","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","BAR-281","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",5,5,"Water","Barium","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","BAR-283","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",2800,2800,"Water","Barium","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","BAR-284","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",75,75,"Water","Barium","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","BAR-285","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",400,400,"Water","Barium","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","SAL-355","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",2800,2800,"Water","Salinity","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","SAL-356","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",2000,2000,"Water","Salinity","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","SAL-358","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",1000,1000,"Water","Salinity","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","SAL-360","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",400,400,"Water","Salinity","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","SAL-361","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",100,100,"Water","Salinity","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","BAR-287","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",1000,1000,"Water","Barium","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","BAR-289","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",100,100,"Water","Barium","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","BAR-290","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",15,15,"Water","Barium","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","SAL-362","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",75,75,"Water","Salinity","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","SAL-363","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",25,25,"Water","Salinity","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","SAL-364","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",50,50,"Water","Salinity","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","SAL-365","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",15,15,"Water","Salinity","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","SAL-366","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",5,5,"Water","Salinity","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","OXY-410","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",2800,2800,"Water","δ18 Oxygen","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","OXY-411","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",2000,2000,"Water","δ18 Oxygen","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","OXY-412","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",1000,1000,"Water","δ18 Oxygen","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","OXY-413","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",400,400,"Water","δ18 Oxygen","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","OXY-414","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",100,100,"Water","δ18 Oxygen","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","OXY-415","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",75,75,"Water","δ18 Oxygen","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","OXY-416","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",25,25,"Water","δ18 Oxygen","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","OXY-417","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",50,50,"Water","δ18 Oxygen","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","OXY-418","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",15,15,"Water","δ18 Oxygen","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","OXY-419","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",5,5,"Water","δ18 Oxygen","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","OXY-420","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",2,2,"Water","δ18 Oxygen","Paul Dodd",,"Floe 2",,,,,,,,,,,
"N-ICE15","DIC-354","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",5,5,"Water","DIC/AT","Agneta Fransson",,"Floe 2",,,,,,,,,,,
"N-ICE15","DIC-364","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",15,15,"Water","DIC/AT","Agneta Fransson",,"Floe 2",,,,,,,,,,,
"N-ICE15","DIC-365","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",50,50,"Water","DIC/AT","Agneta Fransson",,"Floe 2",,,,,,,,,,,
"N-ICE15","NUT-393","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",2800,2800,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 2",,,,,,,,,,,
"N-ICE15","NUT-394","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",2000,2000,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 2",,,,,,,,,,,
"N-ICE15","NUT-395","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",1000,1000,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 2",,,,,,,,,,,
"N-ICE15","NUT-396","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",400,400,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 2",,,,,,,,,,,
"N-ICE15","NUT-397","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",100,100,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 2",,,,,,,,,,,
"N-ICE15","NUT-398","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",75,75,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 2",,,,,,,,,,,
"N-ICE15","DIC-366","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",25,25,"Water","DIC/AT","Agneta Fransson",,"Floe 2",,,,,,,,,,,
"N-ICE15","DIC-367","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",75,75,"Water","DIC/AT","Agneta Fransson",,"Floe 2",,,,,,,,,,,
"N-ICE15","DIC-368","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",2800,2800,"Water","DIC/AT","Agneta Fransson",,"Floe 2",,,,,,,,,,,
"N-ICE15","DIC-369","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",2000,2000,"Water","DIC/AT","Agneta Fransson",,"Floe 2",,,,,,,,,,,
"N-ICE15","DIC-370","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",1000,1000,"Water","DIC/AT","Agneta Fransson",,"Floe 2",,,,,,,,,,,
"N-ICE15","DIC-371","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",400,400,"Water","DIC/AT","Agneta Fransson",,"Floe 2",,,,,,,,,,,
"N-ICE15","DIC-372","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",100,100,"Water","DIC/AT","Agneta Fransson",,"Floe 2",,,,,,,,,,,
"N-ICE15","NUT-399","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",25,25,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 2",,,,,,,,,,,
"N-ICE15","NUT-400","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",50,50,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 2",,,,,,,,,,,
"N-ICE15","NUT-401","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",15,15,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 2",,,,,,,,,,,
"N-ICE15","NUT-402","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",5,5,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 2",,,,,,,,,,,
"N-ICE15","NUT-403","N-ICE","R/V Lance","Ship CTD-013","013",81.7093,19.7167,3006,"21.03.2015 00:03","Ship CTD",2,2,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 2",,,,,,,,,,,
"N-ICE15","SAL-379","N-ICE","R/V Lance","Coring 2b",,81.6231,19.2500,1740,21/03/2015 10:30,"Ice corer 14 cm",10.00,11.00,"Sea ice","Salinity","Paul Dodd","Ice thickness 74 cm, snow depth 9 cm","Floe 2b",,,47,,,,,,,,
"N-ICE15","SAL-380","N-ICE","R/V Lance","Coring 2b",,81.6231,19.2500,1740,21/03/2015 10:30,"Ice corer 14 cm",11.00,16.00,"Sea ice","Salinity","Paul Dodd","Ice thickness 74 cm, snow depth 9 cm","Floe 2b",,,47,,,,,,,,
"N-ICE15","SAL-381","N-ICE","R/V Lance","Coring 2b",,81.6231,19.2500,1740,21/03/2015 10:30,"Ice corer 14 cm",16.00,26.00,"Sea ice","Salinity","Paul Dodd","Ice thickness 74 cm, snow depth 9 cm","Floe 2b",,,47,,,,,,,,
"N-ICE15","BAR-312","N-ICE","R/V Lance","Coring 2b",,81.6231,19.2500,1740,21/03/2015 10:30,"Ice corer 14 cm",16.00,26.00,"Sea ice","Barium","Paul Dodd","Ice thickness 74 cm, snow depth 9 cm","Floe 2b",,,47,,,,,,,,
"N-ICE15","BAR-313","N-ICE","R/V Lance","Coring 2b",,81.6231,19.2500,1740,21/03/2015 10:30,"Ice corer 14 cm",26.00,36.00,"Sea ice","Barium","Paul Dodd","Ice thickness 74 cm, snow depth 9 cm","Floe 2b",,,47,,,,,,,,
"N-ICE15","BAR-314","N-ICE","R/V Lance","Coring 2b",,81.6231,19.2500,1740,21/03/2015 10:30,"Ice corer 14 cm",36.00,46.00,"Sea ice","Barium","Paul Dodd","Ice thickness 74 cm, snow depth 9 cm","Floe 2b",,,47,,,,,,,,
"N-ICE15","OXY-432","N-ICE","R/V Lance","Coring 2b",,81.6231,19.2500,1740,21/03/2015 10:30,"Ice corer 14 cm",11.00,16.00,"Sea ice","δ18 Oxygen","Paul Dodd","Ice thickness 74 cm, snow depth 9 cm","Floe 2b",,,47,,,,,,,,
"N-ICE15","OXY-433","N-ICE","R/V Lance","Coring 2b",,81.6231,19.2500,1740,21/03/2015 10:30,"Ice corer 14 cm",16.00,26.00,"Sea ice","δ18 Oxygen","Paul Dodd","Ice thickness 74 cm, snow depth 9 cm","Floe 2b",,,47,,,,,,,,
"N-ICE15","OXY-434","N-ICE","R/V Lance","Coring 2b",,81.6231,19.2500,1740,21/03/2015 10:30,"Ice corer 14 cm",26.00,36.00,"Sea ice","δ18 Oxygen","Paul Dodd","Ice thickness 74 cm, snow depth 9 cm","Floe 2b",,,47,,,,,,,,
"N-ICE15","SAL-382","N-ICE","R/V Lance","Coring 2b",,81.6231,19.2500,1740,21/03/2015 10:30,"Ice corer 14 cm",26.00,36.00,"Sea ice","Salinity","Paul Dodd","Ice thickness 74 cm, snow depth 9 cm","Floe 2b",,,47,,,,,,,,
"N-ICE15","SAL-383","N-ICE","R/V Lance","Coring 2b",,81.6231,19.2500,1740,21/03/2015 10:30,"Ice corer 14 cm",36.00,46.00,"Sea ice","Salinity","Paul Dodd","Ice thickness 74 cm, snow depth 9 cm","Floe 2b",,,47,,,,,,,,
"N-ICE15","SAL-384","N-ICE","R/V Lance","Coring 2b",,81.6231,19.2500,1740,21/03/2015 10:30,"Ice corer 14 cm",46.00,56.00,"Sea ice","Salinity","Paul Dodd","Ice thickness 74 cm, snow depth 9 cm","Floe 2b",,,47,,,,,,,,
"N-ICE15","SAL-385","N-ICE","R/V Lance","Coring 2b",,81.6231,19.2500,1740,21/03/2015 10:30,"Ice corer 14 cm",66.00,79.00,"Sea ice","Salinity","Paul Dodd","Ice thickness 74 cm, snow depth 9 cm","Floe 2b",,,47,,,,,,,,
"N-ICE15","SAL-386","N-ICE","R/V Lance","Coring 2b",,81.6231,19.2500,1740,21/03/2015 10:30,"Ice corer 14 cm",10.00,11.00,"Sea ice","Salinity","Paul Dodd","Ice thickness 74 cm, snow depth 9 cm","Floe 2b",,,47,,,,,,,,
"N-ICE15","OXY-435","N-ICE","R/V Lance","Coring 2b",,81.6231,19.2500,1740,21/03/2015 10:30,"Ice corer 14 cm",36.00,46.00,"Sea ice","δ18 Oxygen","Paul Dodd","Ice thickness 74 cm, snow depth 9 cm","Floe 2b",,,47,,,,,,,,
"N-ICE15","OXY-436","N-ICE","R/V Lance","Coring 2b",,81.6231,19.2500,1740,21/03/2015 10:30,"Ice corer 14 cm",46.00,56.00,"Sea ice","δ18 Oxygen","Paul Dodd","Ice thickness 74 cm, snow depth 9 cm","Floe 2b",,,47,,,,,,,,
"N-ICE15","OXY-437","N-ICE","R/V Lance","Coring 2b",,81.6231,19.2500,1740,21/03/2015 10:30,"Ice corer 14 cm",66.00,79.00,"Sea ice","δ18 Oxygen","Paul Dodd","Ice thickness 74 cm, snow depth 9 cm","Floe 2b",,,47,,,,,,,,
"N-ICE15","OXY-438","N-ICE","R/V Lance","Coring 2b",,81.6231,19.2500,1740,21/03/2015 10:30,"Ice corer 14 cm",10.00,11.00,"Sea ice","δ18 Oxygen","Paul Dodd","Ice thickness 74 cm, snow depth 9 cm","Floe 2b",,,47,,,,,,,,
"N-ICE15","OXY-439","N-ICE","R/V Lance","Coring 2b",,81.6231,19.2500,1740,21/03/2015 10:30,"Ice corer 14 cm",11.00,16.00,"Sea ice","δ18 Oxygen","Paul Dodd","Ice thickness 74 cm, snow depth 9 cm","Floe 2b",,,47,,,,,,,,
"N-ICE15","BAR-315","N-ICE","R/V Lance","Coring 2b",,81.6231,19.2500,1740,21/03/2015 10:30,"Ice corer 14 cm",46.00,56.00,"Sea ice","Barium","Paul Dodd","Ice thickness 74 cm, snow depth 9 cm","Floe 2b",,,47,,,,,,,,
"N-ICE15","BAR-316","N-ICE","R/V Lance","Coring 2b",,81.6231,19.2500,1740,21/03/2015 10:30,"Ice corer 14 cm",66.00,79.00,"Sea ice","Barium","Paul Dodd","Ice thickness 74 cm, snow depth 9 cm","Floe 2b",,,47,,,,,,,,
"N-ICE15","BAR-317","N-ICE","R/V Lance","Coring 2b",,81.6231,19.2500,1740,21/03/2015 10:30,"Ice corer 14 cm",10.00,11.00,"Sea ice","Barium","Paul Dodd","Ice thickness 74 cm, snow depth 9 cm","Floe 2b",,,47,,,,,,,,
"N-ICE15","BAR-318","N-ICE","R/V Lance","Coring 2b",,81.6231,19.2500,1740,21/03/2015 10:30,"Ice corer 14 cm",11.00,16.00,"Sea ice","Barium","Paul Dodd","Ice thickness 74 cm, snow depth 9 cm","Floe 2b",,,47,,,,,,,,
